"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 14, 2019","277,000.0","277,200.0","278,800.0","276,000.0","29.00K","0.00%"
"Aug 13, 2019","277,000.0","280,000.0","281,000.0","274,600.0","35.66K","0.95%"
"Aug 12, 2019","274,400.0","279,500.0","279,500.0","274,400.0","6.91K","-0.47%"
"Aug 09, 2019","275,700.0","276,700.0","282,000.0","275,200.0","7.79K","-1.54%"
"Aug 08, 2019","280,000.0","280,000.0","280,000.0","274,100.0","61.83K","0.00%"
"Aug 07, 2019","280,000.0","276,800.0","280,000.0","274,000.0","69.11K","0.29%"
"Aug 06, 2019","279,200.0","276,700.0","281,700.0","276,700.0","15.52K","-0.36%"
"Aug 05, 2019","280,200.0","277,300.0","281,900.0","277,300.0","13.48K","0.07%"
"Aug 02, 2019","280,000.0","278,200.0","281,000.0","278,000.0","33.70K","-0.53%"
"Aug 01, 2019","281,500.0","281,400.0","281,500.0","276,800.0","16.60K","0.90%"
"Jul 31, 2019","279,000.0","280,000.0","282,000.0","279,000.0","46.98K","-0.71%"
"Jul 30, 2019","281,000.0","281,900.0","281,900.0","278,500.0","27.20K","1.08%"
"Jul 29, 2019","278,000.0","278,900.0","282,000.0","278,000.0","30.02K","-0.32%"
"Jul 26, 2019","278,900.0","284,500.0","284,500.0","277,200.0","15.06K","-1.45%"
"Jul 25, 2019","283,000.0","277,500.0","283,000.0","277,500.0","20.38K","1.98%"
"Jul 24, 2019","277,500.0","277,300.0","281,000.0","276,000.0","55.70K","0.07%"
"Jul 23, 2019","277,300.0","277,200.0","280,000.0","277,200.0","6.90K","0.04%"
"Jul 22, 2019","277,200.0","277,100.0","281,000.0","276,500.0","28.67K","0.04%"
"Jul 19, 2019","277,100.0","285,000.0","285,000.0","277,100.0","20.12K","-2.43%"
"Jul 18, 2019","284,000.0","284,000.0","286,000.0","281,000.0","45.67K","-0.70%"
"Jul 17, 2019","286,000.0","285,000.0","287,000.0","282,500.0","43.08K","0.35%"
"Jul 16, 2019","285,000.0","285,000.0","285,000.0","282,000.0","7.26K","1.06%"
"Jul 15, 2019","282,000.0","289,200.0","289,900.0","282,000.0","37.44K","-2.42%"
"Jul 12, 2019","289,000.0","286,000.0","291,000.0","286,000.0","20.99K","1.05%"
"Jul 11, 2019","286,000.0","285,000.0","287,000.0","282,100.0","37.21K","0.35%"
"Jul 10, 2019","285,000.0","281,000.0","286,900.0","280,000.0","28.07K","1.42%"
"Jul 09, 2019","281,000.0","278,000.0","281,000.0","277,000.0","65.35K","0.00%"
"Jul 08, 2019","281,000.0","280,000.0","281,800.0","277,100.0","70.05K","0.36%"
"Jul 05, 2019","280,000.0","279,000.0","280,000.0","276,000.0","21.15K","0.36%"
"Jul 04, 2019","279,000.0","276,000.0","279,000.0","275,000.0","31.53K","1.09%"
"Jul 03, 2019","276,000.0","275,200.0","277,000.0","275,000.0","27.28K","0.29%"
"Jul 02, 2019","275,200.0","278,000.0","279,800.0","275,100.0","9.48K","-0.97%"
"Jul 01, 2019","277,900.0","278,900.0","279,000.0","276,100.0","17.17K","1.05%"
"Jun 28, 2019","275,000.0","273,000.0","280,000.0","270,100.0","22.59K","1.10%"
"Jun 27, 2019","272,000.0","280,200.0","282,000.0","272,000.0","39.12K","-3.55%"
"Jun 26, 2019","282,000.0","276,000.0","285,000.0","276,000.0","15.73K","0.07%"
"Jun 25, 2019","281,800.0","281,000.0","281,800.0","278,000.0","39.55K","0.28%"
"Jun 24, 2019","281,000.0","278,000.0","281,000.0","278,000.0","16.48K","1.08%"
"Jun 21, 2019","278,000.0","280,900.0","280,900.0","275,000.0","9.22K","1.09%"
"Jun 20, 2019","275,000.0","269,000.0","283,500.0","269,000.0","76.63K","-0.18%"
"Jun 19, 2019","275,500.0","273,000.0","275,500.0","271,200.0","19.13K","0.92%"
"Jun 18, 2019","273,000.0","273,000.0","273,000.0","266,500.0","4.51K","0.00%"
"Jun 17, 2019","273,000.0","273,000.0","273,000.0","267,000.0","37.45K","0.00%"
"Jun 14, 2019","273,000.0","266,900.0","274,000.0","266,900.0","13.55K","-0.36%"
"Jun 13, 2019","274,000.0","274,000.0","274,500.0","271,000.0","12.58K","0.00%"
"Jun 12, 2019","274,000.0","276,000.0","276,000.0","267,000.0","77.40K","-0.72%"
"Jun 11, 2019","276,000.0","280,000.0","280,000.0","276,000.0","45.18K","-2.06%"
"Jun 10, 2019","281,800.0","276,400.0","281,900.0","276,000.0","105.77K","1.95%"
"Jun 07, 2019","276,400.0","274,100.0","276,500.0","269,400.0","40.58K","0.88%"
"Jun 06, 2019","274,000.0","274,000.0","275,000.0","268,000.0","35.90K","0.00%"
"Jun 05, 2019","274,000.0","270,100.0","280,000.0","268,500.0","28.21K","0.37%"
"Jun 04, 2019","273,000.0","265,100.0","273,000.0","265,100.0","30.16K","1.11%"
"Jun 03, 2019","270,000.0","263,500.0","274,000.0","257,000.0","98.36K","1.12%"
"May 31, 2019","267,000.0","263,400.0","267,000.0","260,100.0","8.83K","1.33%"
"May 30, 2019","263,500.0","262,000.0","267,000.0","256,000.0","21.68K","1.23%"
"May 29, 2019","260,300.0","260,000.0","263,000.0","258,900.0","13.90K","0.12%"
"May 28, 2019","260,000.0","265,000.0","265,000.0","260,000.0","28.73K","-1.89%"
"May 27, 2019","265,000.0","263,800.0","265,000.0","260,000.0","20.92K","1.45%"
"May 24, 2019","261,200.0","260,100.0","263,900.0","260,100.0","37.10K","0.04%"
"May 23, 2019","261,100.0","263,700.0","263,700.0","260,000.0","14.78K","-0.99%"
"May 22, 2019","263,700.0","263,600.0","263,700.0","260,700.0","24.67K","0.00%"
"May 21, 2019","263,700.0","261,500.0","264,000.0","260,300.0","17.76K","0.27%"
"May 20, 2019","263,000.0","257,000.0","265,000.0","252,000.0","30.63K","2.33%"
"May 17, 2019","257,000.0","254,900.0","258,000.0","247,500.0","31.53K","4.90%"
"May 16, 2019","245,000.0","254,000.0","254,500.0","245,000.0","20.32K","-3.16%"
"May 15, 2019","253,000.0","252,000.0","257,600.0","252,000.0","108.36K","0.00%"
"May 14, 2019","253,000.0","248,000.0","259,000.0","245,100.0","15.22K","2.02%"
"May 13, 2019","248,000.0","249,500.0","252,000.0","248,000.0","15.30K","0.00%"
