"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 02, 2019","36,250.0","36,400.0","36,850.0","36,250.0","826.29K","-2.03%"
"Aug 01, 2019","37,000.0","37,000.0","37,200.0","36,800.0","940.85K","0.14%"
"Jul 31, 2019","36,950.0","35,700.0","37,200.0","35,350.0","2.28M","3.07%"
"Jul 30, 2019","35,850.0","36,750.0","36,800.0","35,850.0","2.02M","-2.45%"
"Jul 29, 2019","36,750.0","37,450.0","37,450.0","36,300.0","1.88M","-1.74%"
"Jul 26, 2019","37,400.0","37,500.0","37,900.0","37,350.0","926.72K","-0.27%"
"Jul 25, 2019","37,500.0","37,400.0","37,950.0","37,300.0","1.65M","0.40%"
"Jul 24, 2019","37,350.0","37,600.0","37,650.0","36,950.0","1.68M","0.13%"
"Jul 23, 2019","37,300.0","36,500.0","37,400.0","36,500.0","1.39M","1.63%"
"Jul 22, 2019","36,700.0","37,400.0","37,650.0","36,600.0","1.40M","-1.87%"
"Jul 19, 2019","37,400.0","36,800.0","37,400.0","36,800.0","2.26M","2.19%"
"Jul 18, 2019","36,600.0","36,700.0","37,050.0","36,500.0","1.66M","-1.08%"
"Jul 17, 2019","37,000.0","36,750.0","37,400.0","36,750.0","1.39M","0.00%"
"Jul 16, 2019","37,000.0","36,300.0","37,000.0","36,300.0","3.27M","2.07%"
"Jul 15, 2019","36,250.0","35,900.0","36,650.0","35,600.0","1.79M","0.97%"
"Jul 12, 2019","35,900.0","36,550.0","36,750.0","35,900.0","1.90M","-1.51%"
"Jul 11, 2019","36,450.0","36,200.0","36,450.0","36,100.0","1.57M","0.83%"
"Jul 10, 2019","36,150.0","36,500.0","36,500.0","36,100.0","1.28M","-0.69%"
"Jul 09, 2019","36,400.0","35,500.0","36,500.0","35,450.0","2.81M","1.68%"
"Jul 08, 2019","35,800.0","35,500.0","36,200.0","35,400.0","1.69M","0.14%"
"Jul 05, 2019","35,750.0","34,800.0","35,750.0","34,800.0","3.17M","2.88%"
"Jul 04, 2019","34,750.0","34,600.0","34,750.0","34,250.0","1.72M","1.31%"
"Jul 03, 2019","34,300.0","34,400.0","34,400.0","34,100.0","759.17K","-0.87%"
"Jul 02, 2019","34,600.0","34,100.0","34,700.0","34,100.0","1.52M","1.02%"
"Jul 01, 2019","34,250.0","34,150.0","34,400.0","34,100.0","872.83K","1.33%"
"Jun 28, 2019","33,800.0","33,750.0","34,000.0","33,500.0","1.23M","0.15%"
"Jun 27, 2019","33,750.0","34,350.0","34,350.0","33,750.0","1.11M","-1.75%"
"Jun 26, 2019","34,350.0","34,200.0","34,400.0","34,150.0","918.02K","0.15%"
"Jun 25, 2019","34,300.0","34,500.0","34,700.0","34,250.0","863.69K","-0.58%"
"Jun 24, 2019","34,500.0","34,500.0","35,000.0","34,400.0","861.36K","0.58%"
"Jun 21, 2019","34,300.0","34,900.0","34,900.0","34,300.0","1.96M","-1.72%"
"Jun 20, 2019","34,900.0","34,000.0","34,900.0","34,000.0","914.55K","2.65%"
"Jun 19, 2019","34,000.0","33,900.0","34,000.0","33,700.0","655.52K","1.49%"
